"","Length","GC"
"ENSG00000265418",58,0.603448275862069
"ENSG00000265420",83,0.36144578313253
"ENSG00000265421",66,0.651515151515151
"ENSG00000265422",82,0.524390243902439
"ENSG00000265423",78,0.384615384615385
"ENSG00000265425",755,0.402649006622517
"ENSG00000265428",302,0.566225165562914
"ENSG00000265429",79,0.379746835443038
"ENSG00000265432",81,0.407407407407407
"ENSG00000265433",91,0.428571428571429
"ENSG00000265435",77,0.350649350649351
"ENSG00000265437",510,0.619607843137255
"ENSG00000265439",298,0.513422818791946
"ENSG00000265442",103,0.407766990291262
"ENSG00000265443",460,0.491304347826087
"ENSG00000265444",76,0.526315789473684
"ENSG00000265445",373,0.498659517426273
"ENSG00000265450",81,0.493827160493827
"ENSG00000265451",682,0.50733137829912
"ENSG00000265452",84,0.297619047619048
"ENSG00000265453",322,0.506211180124224
"ENSG00000265456",82,0.304878048780488
"ENSG00000265458",456,0.565789473684211
"ENSG00000265460",1294,0.550231839258114
"ENSG00000265462",87,0.436781609195402
"ENSG00000265465",74,0.432432432432432
"ENSG00000265469",325,0.56
"ENSG00000265470",58,0.344827586206897
"ENSG00000265472",318,0.5
"ENSG00000265474",521,0.602687140115163
"ENSG00000265477",454,0.438325991189427
"ENSG00000265478",985,0.368527918781726
"ENSG00000265479",5053,0.561052839897091
"ENSG00000265480",2086,0.570469798657718
"ENSG00000265483",53,0.566037735849057
"ENSG00000265484",567,0.439153439153439
"ENSG00000265485",2471,0.388101983002833
"ENSG00000265486",280,0.517857142857143
"ENSG00000265487",244,0.430327868852459
"ENSG00000265489",3679,0.45338407175863
"ENSG00000265490",326,0.466257668711656
"ENSG00000265491",11041,0.417806358119736
"ENSG00000265494",1982,0.472250252270434
"ENSG00000265496",582,0.501718213058419
"ENSG00000265499",77,0.428571428571429
"ENSG00000265503",75,0.506666666666667
"ENSG00000265507",80,0.55
"ENSG00000265510",85,0.552941176470588
"ENSG00000265511",795,0.620125786163522
"ENSG00000265514",815,0.43680981595092
"ENSG00000265519",347,0.527377521613833
"ENSG00000265520",80,0.375
"ENSG00000265521",78,0.384615384615385
"ENSG00000265526",62,0.596774193548387
"ENSG00000265527",73,0.301369863013699
"ENSG00000265531",1127,0.489795918367347
"ENSG00000265533",2991,0.355733868271481
"ENSG00000265535",298,0.503355704697987
"ENSG00000265537",94,0.75531914893617
"ENSG00000265538",69,0.507246376811594
"ENSG00000265539",83,0.506024096385542
"ENSG00000265541",357,0.478991596638655
"ENSG00000265542",612,0.491830065359477
"ENSG00000265544",632,0.468354430379747
"ENSG00000265545",229,0.40174672489083
"ENSG00000265547",517,0.483558994197292
"ENSG00000265552",663,0.455505279034691
"ENSG00000265554",412,0.45873786407767
"ENSG00000265555",2149,0.382968822708236
"ENSG00000265556",301,0.448504983388704
"ENSG00000265558",93,0.623655913978495
"ENSG00000265559",300,0.543333333333333
"ENSG00000265561",50,0.64
"ENSG00000265564",307,0.368078175895765
"ENSG00000265565",63,0.412698412698413
"ENSG00000265566",281,0.551601423487544
"ENSG00000265567",325,0.544615384615385
"ENSG00000265574",1029,0.462585034013605
"ENSG00000265579",2206,0.331822302810517
"ENSG00000265584",101,0.485148514851485
"ENSG00000265588",85,0.447058823529412
"ENSG00000265590",1026,0.516569200779727
"ENSG00000265593",559,0.434704830053667
"ENSG00000265595",78,0.512820512820513
"ENSG00000265596",99,0.474747474747475
"ENSG00000265598",81,0.37037037037037
"ENSG00000265599",83,0.301204819277108
"ENSG00000265606",74,0.702702702702703
"ENSG00000265612",60,0.633333333333333
"ENSG00000265614",367,0.523160762942779
"ENSG00000265617",64,0.40625
"ENSG00000265618",1121,0.428189116859946
"ENSG00000265623",76,0.460526315789474
"ENSG00000265625",1052,0.397338403041825
"ENSG00000265626",182,0.604395604395604
"ENSG00000265630",203,0.438423645320197
"ENSG00000265631",569,0.423550087873462
"ENSG00000265635",87,0.540229885057471
"ENSG00000265639",847,0.441558441558442
"ENSG00000265641",55,0.527272727272727
"ENSG00000265643",432,0.49537037037037
"ENSG00000265644",573,0.422338568935428
"ENSG00000265646",1347,0.553080920564217
"ENSG00000265648",284,0.496478873239437
"ENSG00000265653",57,0.368421052631579
"ENSG00000265656",447,0.425055928411633
"ENSG00000265657",76,0.644736842105263
"ENSG00000265658",75,0.533333333333333
"ENSG00000265660",71,0.661971830985915
"ENSG00000265664",229,0.59825327510917
"ENSG00000265666",1790,0.636312849162011
"ENSG00000265669",72,0.291666666666667
"ENSG00000265670",387,0.426356589147287
"ENSG00000265671",351,0.478632478632479
"ENSG00000265673",70,0.8
"ENSG00000265675",299,0.51505016722408
"ENSG00000265678",555,0.531531531531532
"ENSG00000265681",2466,0.425790754257908
"ENSG00000265682",82,0.658536585365854
"ENSG00000265683",727,0.416781292984869
"ENSG00000265684",298,0.526845637583893
"ENSG00000265688",1895,0.654881266490765
"ENSG00000265689",372,0.451612903225806
"ENSG00000265690",2009,0.67595818815331
"ENSG00000265691",86,0.418604651162791
"ENSG00000265692",1810,0.535911602209945
"ENSG00000265693",130,0.469230769230769
"ENSG00000265694",76,0.342105263157895
"ENSG00000265697",563,0.456483126110124
"ENSG00000265698",337,0.406528189910979
"ENSG00000265699",67,0.313432835820896
"ENSG00000265702",3892,0.45169578622816
"ENSG00000265706",78,0.461538461538462
"ENSG00000265712",685,0.369343065693431
"ENSG00000265713",955,0.428272251308901
"ENSG00000265717",598,0.453177257525084
"ENSG00000265719",72,0.597222222222222
"ENSG00000265724",81,0.567901234567901
"ENSG00000265725",79,0.354430379746835
"ENSG00000265727",301,0.53156146179402
"ENSG00000265728",855,0.47953216374269
"ENSG00000265733",201,0.512437810945274
"ENSG00000265734",93,0.397849462365591
"ENSG00000265735",321,0.576323987538941
"ENSG00000265737",586,0.464163822525597
"ENSG00000265739",546,0.437728937728938
"ENSG00000265740",296,0.469594594594595
"ENSG00000265743",409,0.356968215158924
"ENSG00000265744",68,0.397058823529412
"ENSG00000265745",298,0.526845637583893
"ENSG00000265746",1329,0.425884123401053
"ENSG00000265749",1408,0.514204545454545
"ENSG00000265750",735,0.436734693877551
"ENSG00000265751",679,0.413843888070692
"ENSG00000265752",1061,0.457115928369463
"ENSG00000265753",300,0.563333333333333
"ENSG00000265758",955,0.46282722513089
"ENSG00000265763",3496,0.545480549199085
"ENSG00000265766",1955,0.397953964194373
"ENSG00000265768",77,0.506493506493506
"ENSG00000265775",536,0.479477611940299
"ENSG00000265776",65,0.507692307692308
"ENSG00000265777",278,0.532374100719424
"ENSG00000265778",1393,0.493898061737258
"ENSG00000265781",374,0.449197860962567
"ENSG00000265784",456,0.486842105263158
"ENSG00000265786",499,0.440881763527054
"ENSG00000265787",2876,0.519123783031989
"ENSG00000265788",2110,0.520379146919431
"ENSG00000265789",105,0.523809523809524
"ENSG00000265790",742,0.508086253369272
"ENSG00000265791",308,0.454545454545455
"ENSG00000265793",75,0.333333333333333
"ENSG00000265794",561,0.420677361853832
"ENSG00000265798",2513,0.470354158376443
"ENSG00000265799",982,0.55091649694501
"ENSG00000265800",400,0.47
"ENSG00000265801",430,0.393023255813953
"ENSG00000265802",298,0.536912751677852
"ENSG00000265806",67,0.701492537313433
"ENSG00000265808",9034,0.364843922957715
"ENSG00000265810",151,0.662251655629139
"ENSG00000265813",318,0.562893081761006
"ENSG00000265814",264,0.53030303030303
"ENSG00000265815",100,0.53
"ENSG00000265817",3182,0.378378378378378
"ENSG00000265818",768,0.427083333333333
"ENSG00000265820",82,0.634146341463415
"ENSG00000265822",83,0.506024096385542
"ENSG00000265828",106,0.547169811320755
"ENSG00000265829",66,0.333333333333333
"ENSG00000265831",75,0.386666666666667
"ENSG00000265833",73,0.356164383561644
"ENSG00000265836",537,0.545623836126629
"ENSG00000265840",287,0.505226480836237
"ENSG00000265841",75,0.333333333333333
"ENSG00000265843",2094,0.4603629417383
"ENSG00000265844",560,0.482142857142857
"ENSG00000265845",996,0.419678714859438
"ENSG00000265846",70,0.485714285714286
"ENSG00000265847",78,0.5
"ENSG00000265848",74,0.581081081081081
"ENSG00000265850",71,0.436619718309859
"ENSG00000265853",232,0.521551724137931
"ENSG00000265855",57,0.456140350877193
"ENSG00000265859",77,0.428571428571429
"ENSG00000265861",66,0.318181818181818
"ENSG00000265863",1591,0.41169076052797
"ENSG00000265867",86,0.720930232558139
"ENSG00000265871",87,0.459770114942529
"ENSG00000265872",78,0.564102564102564
"ENSG00000265873",70,0.571428571428571
"ENSG00000265874",62,0.661290322580645
"ENSG00000265878",99,0.363636363636364
"ENSG00000265879",82,0.585365853658537
"ENSG00000265881",607,0.535420098846787
"ENSG00000265882",252,0.55952380952381
"ENSG00000265883",164,0.420731707317073
"ENSG00000265885",301,0.541528239202658
"ENSG00000265888",553,0.546112115732369
"ENSG00000265889",102,0.450980392156863
"ENSG00000265892",306,0.532679738562091
"ENSG00000265894",298,0.553691275167785
"ENSG00000265897",224,0.6875
"ENSG00000265902",70,0.442857142857143
"ENSG00000265905",283,0.54416961130742
"ENSG00000265907",857,0.456242707117853
"ENSG00000265908",599,0.424040066777963
"ENSG00000265912",2474,0.350040420371867
"ENSG00000265916",634,0.600946372239748
"ENSG00000265917",62,0.451612903225806
"ENSG00000265918",299,0.54180602006689
"ENSG00000265919",76,0.434210526315789
"ENSG00000265924",91,0.296703296703297
"ENSG00000265927",1027,0.511197663096397
"ENSG00000265929",115,0.51304347826087
"ENSG00000265932",79,0.379746835443038
"ENSG00000265933",4866,0.502055076037813
"ENSG00000265934",478,0.435146443514644
"ENSG00000265935",403,0.431761786600496
"ENSG00000265936",173,0.473988439306358
"ENSG00000265939",510,0.5
"ENSG00000265942",303,0.521452145214521
"ENSG00000265943",570,0.480701754385965
"ENSG00000265944",603,0.537313432835821
"ENSG00000265946",378,0.468253968253968
"ENSG00000265948",361,0.470914127423823
"ENSG00000265954",61,0.704918032786885
"ENSG00000265956",70,0.414285714285714
"ENSG00000265957",85,0.529411764705882
"ENSG00000265961",114,0.421052631578947
"ENSG00000265962",818,0.537897310513447
"ENSG00000265964",560,0.530357142857143
"ENSG00000265965",55,0.672727272727273
"ENSG00000265967",554,0.429602888086643
"ENSG00000265971",355,0.540845070422535
"ENSG00000265972",3625,0.430620689655172
"ENSG00000265973",1091,0.395967002749771
"ENSG00000265975",557,0.454219030520646
"ENSG00000265976",90,0.633333333333333
"ENSG00000265980",471,0.450106157112527
"ENSG00000265981",78,0.397435897435897
"ENSG00000265982",96,0.729166666666667
"ENSG00000265984",428,0.411214953271028
"ENSG00000265986",69,0.376811594202899
"ENSG00000265987",403,0.397022332506204
"ENSG00000265991",58,0.637931034482759
"ENSG00000265992",3140,0.485031847133758
"ENSG00000265993",76,0.539473684210526
"ENSG00000265994",429,0.382284382284382
"ENSG00000265995",287,0.379790940766551
"ENSG00000265996",88,0.272727272727273
"ENSG00000266002",215,0.372093023255814
"ENSG00000266003",1347,0.394209354120267
"ENSG00000266006",62,0.82258064516129
"ENSG00000266009",166,0.620481927710843
"ENSG00000266010",1823,0.489851892484915
"ENSG00000266012",88,0.477272727272727
"ENSG00000266013",294,0.404761904761905
"ENSG00000266014",391,0.460358056265985
"ENSG00000266015",83,0.542168674698795
"ENSG00000266016",97,0.34020618556701
"ENSG00000266017",81,0.419753086419753
"ENSG00000266019",80,0.3875
"ENSG00000266028",15675,0.498437001594896
"ENSG00000266036",565,0.647787610619469
"ENSG00000266038",81,0.382716049382716
"ENSG00000266039",94,0.319148936170213
"ENSG00000266041",60,0.7
"ENSG00000266042",109,0.403669724770642
"ENSG00000266043",66,0.53030303030303
"ENSG00000266048",117,0.435897435897436
"ENSG00000266049",1049,0.477597712106768
"ENSG00000266050",935,0.560427807486631
"ENSG00000266052",76,0.421052631578947
"ENSG00000266053",1432,0.525837988826816
"ENSG00000266059",294,0.547619047619048
"ENSG00000266063",74,0.445945945945946
"ENSG00000266065",567,0.396825396825397
"ENSG00000266066",3668,0.661668484187568
"ENSG00000266071",79,0.430379746835443
"ENSG00000266072",73,0.465753424657534
"ENSG00000266074",13473,0.641059897572924
"ENSG00000266075",297,0.585858585858586
"ENSG00000266076",1616,0.533415841584158
"ENSG00000266078",84,0.511904761904762
"ENSG00000266079",701,0.345221112696148
"ENSG00000266086",711,0.424753867791842
"ENSG00000266088",1198,0.462437395659432
"ENSG00000266094",6976,0.54286123853211
"ENSG00000266097",92,0.554347826086957
"ENSG00000266099",71,0.338028169014085
"ENSG00000266100",563,0.465364120781528
"ENSG00000266101",573,0.596858638743455
"ENSG00000266102",472,0.442796610169492
"ENSG00000266104",59,0.644067796610169
"ENSG00000266105",586,0.546075085324232
"ENSG00000266106",651,0.602150537634409
"ENSG00000266107",75,0.626666666666667
"ENSG00000266109",98,0.581632653061224
"ENSG00000266110",80,0.4125
"ENSG00000266111",419,0.391408114558473
"ENSG00000266114",575,0.419130434782609
"ENSG00000266117",471,0.435244161358811
"ENSG00000266120",224,0.504464285714286
"ENSG00000266124",53,0.641509433962264
"ENSG00000266126",366,0.398907103825137
"ENSG00000266127",1166,0.395368782161235
"ENSG00000266128",292,0.537671232876712
"ENSG00000266129",269,0.505576208178439
"ENSG00000266133",83,0.313253012048193
"ENSG00000266139",74,0.554054054054054
"ENSG00000266140",71,0.591549295774648
"ENSG00000266144",76,0.565789473684211
"ENSG00000266145",324,0.419753086419753
"ENSG00000266146",80,0.6125
"ENSG00000266148",59,0.338983050847458
"ENSG00000266149",616,0.503246753246753
"ENSG00000266150",70,0.471428571428571
"ENSG00000266151",84,0.380952380952381
"ENSG00000266153",547,0.429616087751371
"ENSG00000266155",257,0.618677042801556
"ENSG00000266158",253,0.549407114624506
"ENSG00000266160",295,0.525423728813559
"ENSG00000266162",112,0.401785714285714
"ENSG00000266166",286,0.503496503496504
"ENSG00000266168",66,0.666666666666667
"ENSG00000266171",1714,0.430571761960327
"ENSG00000266173",6717,0.520470448116719
"ENSG00000266174",79,0.354430379746835
"ENSG00000266179",182,0.428571428571429
"ENSG00000266180",67,0.402985074626866
"ENSG00000266181",647,0.459041731066461
"ENSG00000266184",913,0.496166484118291
"ENSG00000266185",298,0.530201342281879
"ENSG00000266187",294,0.585034013605442
"ENSG00000266188",88,0.625
"ENSG00000266189",85,0.564705882352941
"ENSG00000266190",291,0.536082474226804
"ENSG00000266192",89,0.561797752808989
"ENSG00000266194",75,0.466666666666667
"ENSG00000266195",276,0.579710144927536
"ENSG00000266196",572,0.403846153846154
"ENSG00000266200",1574,0.489834815756036
"ENSG00000266201",235,0.480851063829787
"ENSG00000266202",582,0.573883161512027
"ENSG00000266203",59,0.508474576271186
"ENSG00000266204",60,0.566666666666667
"ENSG00000266206",73,0.479452054794521
"ENSG00000266208",2094,0.62559694364852
"ENSG00000266210",267,0.51685393258427
"ENSG00000266211",77,0.428571428571429
"ENSG00000266213",2727,0.48001466813348
"ENSG00000266215",85,0.435294117647059
"ENSG00000266217",394,0.484771573604061
"ENSG00000266222",333,0.48048048048048
"ENSG00000266226",69,0.739130434782609
"ENSG00000266227",867,0.427912341407151
"ENSG00000266228",83,0.265060240963855
"ENSG00000266232",84,0.726190476190476
"ENSG00000266235",90,0.744444444444444
"ENSG00000266236",769,0.460338101430429
"ENSG00000266237",839,0.361144219308701
"ENSG00000266240",93,0.634408602150538
"ENSG00000266242",1232,0.606331168831169
"ENSG00000266243",58,0.586206896551724
"ENSG00000266245",84,0.595238095238095
"ENSG00000266248",543,0.605893186003683
"ENSG00000266251",223,0.426008968609865
"ENSG00000266255",61,0.377049180327869
"ENSG00000266256",4928,0.487824675324675
"ENSG00000266258",1040,0.426923076923077
"ENSG00000266261",571,0.481611208406305
"ENSG00000266262",73,0.589041095890411
"ENSG00000266265",2827,0.569154580827733
"ENSG00000266268",631,0.527733755942948
"ENSG00000266270",70,0.542857142857143
"ENSG00000266273",399,0.423558897243108
"ENSG00000266274",287,0.529616724738676
"ENSG00000266276",69,0.536231884057971
"ENSG00000266278",2637,0.450132726583239
"ENSG00000266279",548,0.428832116788321
"ENSG00000266282",219,0.45662100456621
"ENSG00000266283",770,0.550649350649351
"ENSG00000266287",82,0.5
"ENSG00000266288",463,0.375809935205184
"ENSG00000266289",777,0.319176319176319
"ENSG00000266290",6113,0.4655651889416
"ENSG00000266291",94,0.75531914893617
"ENSG00000266296",1477,0.482058226134056
"ENSG00000266297",98,0.540816326530612
"ENSG00000266299",76,0.328947368421053
"ENSG00000266302",8802,0.398204953419677
"ENSG00000266304",384,0.453125
"ENSG00000266305",83,0.55421686746988
"ENSG00000266306",1441,0.508674531575295
"ENSG00000266307",100,0.61
"ENSG00000266308",263,0.574144486692015
"ENSG00000266311",440,0.563636363636364
"ENSG00000266312",712,0.473314606741573
"ENSG00000266313",454,0.455947136563877
"ENSG00000266315",70,0.3
"ENSG00000266317",302,0.470198675496689
"ENSG00000266318",69,0.376811594202899
"ENSG00000266320",119,0.596638655462185
"ENSG00000266321",78,0.487179487179487
"ENSG00000266324",76,0.605263157894737
"ENSG00000266325",105,0.771428571428571
"ENSG00000266327",83,0.240963855421687
"ENSG00000266328",88,0.329545454545455
"ENSG00000266329",62,0.774193548387097
"ENSG00000266335",714,0.415966386554622
"ENSG00000266338",5306,0.481530343007916
"ENSG00000266340",668,0.540419161676647
"ENSG00000266341",192,0.572916666666667
"ENSG00000266354",80,0.5375
"ENSG00000266356",154,0.396103896103896
"ENSG00000266357",885,0.496045197740113
"ENSG00000266364",226,0.544247787610619
"ENSG00000266365",843,0.424673784104389
"ENSG00000266368",463,0.386609071274298
"ENSG00000266369",1372,0.365160349854227
"ENSG00000266370",117,0.299145299145299
"ENSG00000266371",2780,0.363669064748201
"ENSG00000266373",586,0.588737201365188
"ENSG00000266378",2140,0.404205607476636
"ENSG00000266379",299,0.334448160535117
"ENSG00000266383",97,0.484536082474227
"ENSG00000266385",552,0.389492753623188
"ENSG00000266389",402,0.54228855721393
"ENSG00000266392",63,0.682539682539683
"ENSG00000266396",84,0.452380952380952
"ENSG00000266397",568,0.443661971830986
